sample_id,source_mission,split,label,scan_age_max,scan_age_p95,scan_gap_max,scan_valid_fraction_min,tf_map_odom_age_max,tf_map_odom_age_p95,tf_odom_base_age_max,amcl_position_step_max,tf_map_odom_position_step_max,amcl_tf_jump_product,wheel_opposite_forward_fraction,wheel_opposite_motion_fraction,right_negative_forward_fraction,left_negative_forward_fraction,right_negative_straight_fraction,left_negative_straight_fraction,left_cmd_sign_disagreement_fraction,right_cmd_sign_disagreement_fraction,wheel_velocity_difference_mean,wheel_velocity_difference_p95,wheel_velocity_difference_max,wheel_velocity_product_min,wheel_velocity_product_p05,left_wheel_abs_mean,right_wheel_abs_mean,left_cmd_vx_correlation,right_cmd_vx_correlation,linear_motion_error_p95,angular_motion_error_p95,odom_imu_yaw_error_p95,command_active_fraction,straight_forward_fraction,cmd_vx_abs_mean,cmd_wz_abs_mean,fault_start_s,fault_duration_s,localization_offset_m,modified_wheel,modified_samples
healthy_002__LiDAR_Dropout__002,healthy_002,train,LiDAR Dropout,5.516095212590906,4.526095212590905,5.772818453414399,0.8583333333333333,0.099451344000002,0.09389538150000085,0.0340744000000015,0.2685031951844936,0.0350561531789033,0.009412689139412579,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.9478648087011726,2.8857252540865543,3.7372894304348456,-3.4918329982655707,-1.478819387312446,3.4917799321492957,3.3699024139435743,0.9426484486947605,0.954475211470217,0.013122988943812027,0.15097029419574734,0.030937334894481743,0.78,0.56,0.10849473684210524,0.11332307692307683,7.51193652388881,5.4748350080170205,,,
healthy_002__LiDAR_Dropout__003,healthy_002,train,LiDAR Dropout,2.441028902729653,1.4510289027296523,2.6119651386499494,0.8722222222222222,0.2066708640000172,0.202310660800007,0.0339179870000094,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.355131844307852,8.62494781716871,8.816363760651964,-19.43206539004426,-18.59743870117358,2.906516020650818,2.7490053617969377,0.7849859401075578,0.6173311394571122,0.0037932161387090593,0.2316005803030305,0.07139224793166689,0.9,0.22,0.050831578947368394,0.38216410256410255,7.312216885142618,2.4053895974191732,,,
healthy_002__LiDAR_Dropout__004,healthy_002,train,LiDAR Dropout,5.160928688060008,4.170928688060008,5.032733773086535,0.8638888888888889,0.0892674099999979,0.08160060365000062,0.0340744000000015,0.2567066659442411,0.0230130985621498,0.005907615804935684,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.7433621635756876,2.4320408237854654,3.7372894304348456,-3.4918329982655707,-1.478819387312446,3.4099973292558867,3.4726485214082983,0.9503846063361673,0.9679909840449404,0.011905035393099495,0.12823441982898165,0.030802187198243014,0.78,0.56,0.108378947368421,0.09095384615384607,8.384570822283337,4.962910009810717,,,
healthy_002__LiDAR_Dropout__005,healthy_002,train,LiDAR Dropout,6.38778020700295,5.44778020700295,6.579309664596888,0.875,0.1465198460000003,0.1407413476000005,0.0338936910000011,0.2800324222881539,0.0608772753218906,0.017047610870691877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287868347091284,7.023109083202004,9.119562933938887,-4.160648766828794e-09,0.0,3.47752152720005,3.7375479745660596,0.2179297142865226,0.2514769360472575,0.02302247380563465,0.14804593696852048,0.02571223860446245,0.56,0.47,0.2154511278195488,0.2612087912087911,6.273662833044458,6.33542243562832,,,
healthy_002__LiDAR_Dropout__006,healthy_002,train,LiDAR Dropout,3.737962547632722,2.747962547632721,3.85354995081384,0.8583333333333333,0.116407873,0.10818509885000331,0.0326574050000019,0.2926730121304112,0.0381974550816599,0.011179364234465484,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.2719651049834753,3.7826745099805765,6.545922260417711,-0.4711137182525239,-0.1129689444358523,5.051343851514281,4.292173634981549,0.9417370581894474,0.9111546679046305,0.022704861654929593,0.14858403857820593,0.03376633293743843,1.0,0.73,0.15316578947368414,0.1511999999999999,10.341583770941712,3.660722423810242,,,
healthy_002__LiDAR_Dropout__007,healthy_002,train,LiDAR Dropout,2.2097355361233246,1.2197355361233098,2.281354527707343,0.875,0.1836574600000062,0.17360790580000154,0.0339969810000297,0.3314849640762115,0.043578332531008,0.014445561993542385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457494128583756,4.687657566201394,6.457052147930224,2.7614155987676003,5.404696632842704,6.367410723087533,5.59647178922276,0.7105434895591312,0.8333965709184071,0.02276331723106161,0.10319598125404557,0.06163541539161908,1.0,0.87,0.19776842105263145,0.15891282051282038,5.35692015310004,2.0556231301609262,,,
healthy_002__LiDAR_Dropout__008,healthy_002,train,LiDAR Dropout,2.1486890010021193,1.1586890010021187,2.1285285140009815,0.8583333333333333,0.1112940520000016,0.10428646225000135,0.0339712140000045,0.2876796413887802,0.0350561531789033,0.010084941574977049,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.2276225147929165,3.7826745099805765,6.545922260417711,-3.4918329982655707,-0.18092833089869212,4.287357966457891,3.525541754059416,0.9560985021986514,0.9212982021531363,0.02265802667705786,0.1552035462416812,0.042883814218851395,1.0,0.62,0.1274605263157894,0.15286153846153835,9.077162055253748,2.048781422821337,,,
healthy_002__LiDAR_Dropout__009,healthy_002,train,LiDAR Dropout,1.9969220729866277,1.0069220729866268,1.9000788922674077,0.8583333333333333,0.1079502230000031,0.10308961935000283,0.0339712140000045,0.2876796413887802,0.0350561531789033,0.010084941574977049,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3795075357163833,3.7826745099805765,6.545922260417711,-3.4918329982655707,-1.478819387312446,4.144237374424884,3.336357159592576,0.9547173113912734,0.9363495786407193,0.02265802667705786,0.1552035462416812,0.042883814218851395,1.0,0.54,0.11935526315789467,0.16927179487179472,7.5364042056323735,1.8096712847904035,,,
healthy_002__LiDAR_Dropout__010,healthy_002,train,LiDAR Dropout,3.013027947197621,2.02302794719762,3.0393608479153666,0.8694444444444445,0.1934121350000168,0.1892918726000097,0.0338024600000039,0.3314849640762115,0.043578332531008,0.014445561993542385,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.42300214950742,4.694105934548388,6.457052147930224,-6.475799386227127,-4.206406321974987,3.6884715553995044,3.634983208392197,0.8952967184814773,0.9236396213176772,0.012673102933994596,0.14654682073687628,0.06663326229071809,0.73,0.46,0.11254736842105259,0.1565230769230768,6.922383221583847,2.9727797250649983,,,
healthy_002__LiDAR_Dropout__011,healthy_002,train,LiDAR Dropout,4.624579805503893,3.634579805503892,4.657673013554989,0.8638888888888889,0.0814487580000005,0.07571716094999839,0.0340744000000015,0.2567066659442411,0.0524707411595952,0.013469589022702946,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.8806258117642937,2.438534880559995,6.411236958286562,-10.275983929603669,-1.2243462612945573,3.5781460596048533,3.5299641351215065,0.9263458702400946,0.9606586948227707,0.01202982358328871,0.12823441982898165,0.03769191609456226,0.78,0.58,0.11034736842105258,0.0969230769230768,6.5888430639294775,4.546055924253267,,,
healthy_002__LiDAR_Dropout__012,healthy_002,train,LiDAR Dropout,1.5121644669259637,0.5221644669259633,1.4111565471003515,0.8694444444444445,0.1894699360000089,0.18369822360000607,0.0338024600000039,0.3314849640762115,0.043578332531008,0.014445561993542385,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.8310267452125032,2.521286861170739,6.457052147930224,-0.6020652480986896,-8.775981628783228e-07,4.551382690473033,4.462113593057655,0.7442459108048276,0.8201877031614246,0.02289936176757508,0.10242644790967272,0.035661000313466404,0.73,0.64,0.15029473684210523,0.09012307692307686,10.57799972551733,1.3289356602137783,,,
healthy_002__LiDAR_Dropout__013,healthy_002,train,LiDAR Dropout,1.5132127953318892,0.5232127953318888,1.774119169899705,0.8722222222222222,0.1260086939999993,0.11740392310000158,0.0338610090000024,0.2926730121304112,0.0381974550816599,0.011179364234465484,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.5291480228888326,3.7826745099805765,6.545922260417711,-0.4711137182525239,-0.1129689444358523,5.493583375760677,4.34128495601372,0.9498270052580597,0.9215251932951668,0.022698201671814584,0.12766657382704905,0.033490435380457644,1.0,0.73,0.162428947368421,0.18005128205128185,8.717415537861871,1.468404474520625,,,
healthy_002__LiDAR_Dropout__014,healthy_002,train,LiDAR Dropout,4.176704211633404,3.186704211633404,4.363184482837678,0.8666666666666667,0.2044095020000043,0.20319459760000455,0.0339181200000098,0.2739914615074958,0.0564755491456446,0.01547381824985357,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1280824870588204,6.856407260526758,8.330472473925454,-12.435157085823732,-6.481197965989604,4.044564872352233,3.1530341072086117,0.9104529765416531,0.8835295382435272,0.012820312599152464,0.14412808980113448,0.032802636246984415,0.9,0.42,0.10177894736842101,0.24016410256410237,9.918853149428145,4.014181319381931,,,
healthy_002__LiDAR_Dropout__015,healthy_002,train,LiDAR Dropout,2.8584818527311864,1.8684818527311855,3.0753946639208993,0.875,0.1415517950000007,0.13257389970000044,0.0338936910000011,0.2926730121304112,0.0608772753218906,0.01781713553875007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571179849086725,7.023109083202004,9.119562933938887,1.2566315930469133e-08,3.085444088515563e-08,5.245908186323706,5.491889200444631,0.3293901057295777,0.2665467740873164,0.02300455379140673,0.13967363412265896,0.026177393375676386,0.84,0.75,0.21255639097744355,0.21076923076923063,7.40758978511668,2.740801014307107,,,
healthy_002__LiDAR_Dropout__016,healthy_002,train,LiDAR Dropout,1.8863017943440894,0.896301794344089,2.116739763218801,0.8972222222222223,0.2066708640000172,0.202310660800007,0.0339179870000094,0.2693459456706941,0.0435472536098913,0.011729276204917718,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.2091623431634826,8.62494781716871,8.816363760651964,-19.43206539004426,-18.59743870117358,2.174931264281475,2.161634275801106,0.6527643227868265,0.4570319353489245,0.0037932161387090593,0.2316005803030305,0.07139224793166689,0.8,0.13,0.029063157894736822,0.3642153846153846,9.837145792668352,1.773149520048669,,,
healthy_002__LiDAR_Dropout__017,healthy_002,train,LiDAR Dropout,6.914554357830411,5.924554357830411,6.980793498203291,0.8638888888888889,0.2066708640000172,0.05082449660000275,0.034321558000002,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.9718394337528795,5.616278402240578,7.556731930274999,-14.276046603177646,-7.890536806194505,2.8702615395059623,2.862820950397481,0.8902476306571059,0.8795503638042773,0.004416856328162884,0.14749896753600358,0.053142755145729484,0.95,0.34,0.07561052631578943,0.23396923076923065,7.962032457623875,6.816573789838148,,,
healthy_002__LiDAR_Dropout__018,healthy_002,train,LiDAR Dropout,1.6927355959322952,0.7027355959322944,1.653057134374614,0.8638888888888889,0.0756356190000033,0.06686281125000587,0.034321558000002,0.2567066659442411,0.0524707411595952,0.013469589022702946,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.2240518703629015,4.241409397596205,6.411236958286562,-10.275983929603669,-4.499766177855535,3.9567161789096237,4.023603670401732,0.9261448588823467,0.9615479227672225,0.02263402094375646,0.1409380886489682,0.04079115501663995,0.94,0.63,0.12192631578947363,0.13686153846153837,8.50851621682962,1.5067314464510577,,,
healthy_002__LiDAR_Dropout__019,healthy_002,train,LiDAR Dropout,6.301858871979754,5.31185887197976,6.383510369723669,0.8583333333333333,0.1112940520000016,0.10428646225000135,0.0339712140000045,0.2876796413887802,0.0350561531789033,0.010084941574977049,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.2024299559440867,3.7826745099805765,6.545922260417711,-0.4711137182525239,-0.1129689444358523,4.315215003972599,3.5655737069029954,0.9574971639078582,0.9195987528140649,0.02265802667705786,0.1552035462416812,0.042883814218851395,1.0,0.63,0.12908157894736838,0.1497846153846153,5.619700874642298,6.156711019885426,,,
healthy_002__LiDAR_Dropout__020,healthy_002,train,LiDAR Dropout,3.5922553954768492,2.6022553954768486,3.658514477873748,0.8638888888888889,0.0814487580000005,0.07571716094999839,0.0340744000000015,0.2567066659442411,0.0524707411595952,0.013469589022702946,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.9030188573748742,4.241409397596205,6.411236958286562,-10.275983929603669,-4.499766177855535,3.5893393555791926,3.541163884757748,0.9236969334028323,0.9601885789074156,0.01202982358328871,0.12823441982898165,0.03769191609456226,0.78,0.58,0.11034736842105258,0.09897435897435887,7.452016264200277,3.418569723230335,,,
healthy_002__LiDAR_Dropout__021,healthy_002,train,LiDAR Dropout,3.3086552667867624,2.3186552667867626,3.315178208922509,0.8722222222222222,0.1836574600000062,0.1742716120000117,0.0338024600000039,0.3314849640762115,0.043578332531008,0.014445561993542385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3760618193502112,4.687657566201394,6.457052147930224,-7.821315201957884e-07,4.750317305061929,6.214811838050143,5.544056654541169,0.4320812758588864,0.7165335547517908,0.02289936176757508,0.10724421865632218,0.061525881605952876,0.95,0.81,0.19556842105263153,0.1534564102564101,10.596677717941894,3.166399471043178,,,
healthy_002__LiDAR_Dropout__022,healthy_002,train,LiDAR Dropout,3.6465588933829354,2.656558893382935,3.857078865078425,0.8638888888888889,0.0641160970000029,0.05778718415000267,0.034321558000002,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.585330777259602,4.297186037341835,6.411236958286562,-10.275983929603669,-4.499766177855535,3.79319815235458,3.5634784775094626,0.9187994870350537,0.9436537711391808,0.01202982358328871,0.14805800091727955,0.055121864411206936,0.96,0.59,0.11127368421052626,0.18275897435897417,8.407605382570956,3.6094528421334147,,,
healthy_002__LiDAR_Dropout__023,healthy_002,train,LiDAR Dropout,2.9147134851422187,1.924713485142218,3.0416819125725048,0.8666666666666667,0.2066708640000172,0.19702353819999832,0.0339179870000094,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.3630694169631137,8.62494781716871,8.816363760651964,-19.43206539004426,-18.59743870117358,3.217568170740043,3.068816771836851,0.8045136621012581,0.6662631674315148,0.0037932161387090593,0.2316005803030305,0.07139224793166689,0.95,0.27,0.06125263157894734,0.3834461538461539,6.9242932801644566,2.8781040763045853,,,
healthy_002__LiDAR_Dropout__024,healthy_002,train,LiDAR Dropout,5.319382286745507,4.329382286745507,5.422345966972557,0.8722222222222222,0.1298822630000007,0.12241392770000357,0.0338610090000024,0.2926730121304112,0.0427953844912614,0.012525054084336558,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.1787310565755802,2.440527119303218,6.545922260417711,-0.4711137182525239,-0.1129689444358523,5.299759026892028,4.5140018808212234,0.954597318867632,0.9379346367653169,0.023014156379150857,0.12766657382704905,0.033490435380457644,1.0,0.78,0.16242894736842095,0.13979487179487163,5.996375794483839,5.255616953515933,,,
healthy_002__LiDAR_Dropout__025,healthy_002,train,LiDAR Dropout,5.576806898244208,4.586806898244207,5.5871258262862025,0.8583333333333333,0.1079502230000031,0.10308961935000283,0.0340097520000028,0.2876796413887802,0.0350561531789033,0.010084941574977049,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.413173536966003,3.7826745099805765,6.545922260417711,-3.4918329982655707,-1.478819387312446,4.085836317470733,3.284162636421097,0.9554074618917598,0.9395440193996963,0.02265802667705786,0.1552035462416812,0.042883814218851395,0.98,0.52,0.11692368421052626,0.17234871794871778,8.376034463449145,5.459899117582591,,,
healthy_002__LiDAR_Dropout__026,healthy_002,train,LiDAR Dropout,4.5176441685476645,3.5276441685476643,4.714269830862669,0.8666666666666667,0.2031938890000049,0.19426113460000557,0.0338024600000039,0.3314849640762115,0.0393995298920847,0.013060351750897318,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8185178766006245,5.442963222838019,7.052703672574204,-12.435157085823732,-6.481197965989604,2.651957317309369,2.6829574505649223,0.863700519216443,0.9146987552214377,0.011947557064342395,0.1539194169125479,0.06992562183902078,0.73,0.29,0.07248421052631575,0.2023384615384614,10.565029157750297,4.463585533165196,,,
healthy_002__LiDAR_Dropout__027,healthy_002,train,LiDAR Dropout,3.302517109935974,2.3125171099359734,3.499823946032775,0.875,0.1404337390000005,0.12999609015000063,0.0338936910000011,0.2926730121304112,0.0608772753218906,0.01781713553875007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6021209759696924,7.023109083202004,9.119562933938887,2.696817679807169e-08,3.614465362966092e-08,5.410949167717031,5.684718178519075,0.5736575365408484,0.5756888181058621,0.02299786647485279,0.1351962188452567,0.026177393375676386,0.9,0.81,0.20443274853801163,0.20013675213675203,10.67311934613144,3.172653825869146,,,
healthy_002__LiDAR_Dropout__028,healthy_002,train,LiDAR Dropout,1.0210044943585437,0.0547724889179255,1.1969402374386218,0.9,0.2066708640000172,0.202310660800007,0.0339179870000094,0.2693459456706941,0.0435472536098913,0.011729276204917718,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.1750172772582794,8.62494781716871,8.816363760651964,-19.43206539004426,-18.59743870117358,2.098223929266209,2.119199092699095,0.6239837850952882,0.4477951151509866,0.0037932161387090593,0.2316005803030305,0.07139224793166689,0.79,0.13,0.02709473684210524,0.3603692307692307,5.027712793059965,0.9428145957376453,,,
healthy_002__LiDAR_Dropout__029,healthy_002,train,LiDAR Dropout,5.406497181378636,4.416497181378636,5.689441356821782,0.8722222222222222,0.2066708640000172,0.202310660800007,0.0339179870000094,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.3536839536928147,8.62494781716871,8.816363760651964,-19.43206539004426,-18.59743870117358,2.840669921452132,2.681557968248117,0.7796163996907878,0.6028205287934307,0.0037932161387090593,0.2316005803030305,0.07139224793166689,0.89,0.21,0.04863157894736839,0.3819076923076923,5.159194623236446,5.3837977557010275,,,
healthy_002__LiDAR_Dropout__030,healthy_002,train,LiDAR Dropout,0.7704661372342538,0.05854189624999359,1.0204754994062324,0.8638888888888889,0.2066708640000172,0.05082449660000275,0.034321558000002,0.2693459456706941,0.0643539067709276,0.017333463876819177,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.9492111210198866,5.616278402240578,7.556731930274999,-14.276046603177646,-7.890536806194505,2.8694757185827946,2.8599748922290025,0.8896341623235579,0.8805859118330458,0.004416856328162884,0.14749896753600358,0.053142755145729484,0.95,0.34,0.07595789473684206,0.2314051282051281,7.79454464214353,0.7344805856581527,,,
healthy_002__LiDAR_Dropout__031,healthy_002,train,LiDAR Dropout,3.2004728176602795,2.2104728176602793,3.269805074804946,0.8638888888888889,0.0892067629999999,0.07982860760000744,0.0340744000000015,0.2567066659442411,0.0524707411595952,0.013469589022702946,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.7831401265563326,2.4320408237854654,3.7372894304348456,-3.4918329982655707,-1.478819387312446,3.467885147386882,3.4498710344557453,0.9483506996238803,0.9707976250359102,0.011905035393099495,0.12823441982898165,0.037768628796365014,0.78,0.56,0.10895789473684207,0.08986666666666658,10.272581718695237,3.0502817016157344,,,
